candidate_id,candidate_name,candidate_smiles,source,match_type,match_value,source_row,source_smiles,source_connectivity_key
GAPFWGOSHOCNBM,2-propyl nitrate,CC(C)O[N+](=O)[O-],teacher_abraham,full_inchi_key,GAPFWGOSHOCNBM-UHFFFAOYSA-N,1622,CC(C)O[N+](=O)[O-],GAPFWGOSHOCNBM
GAPFWGOSHOCNBM,2-propyl nitrate,CC(C)O[N+](=O)[O-],teacher_abraham,connectivity_key,GAPFWGOSHOCNBM,1622,CC(C)O[N+](=O)[O-],GAPFWGOSHOCNBM
GAPFWGOSHOCNBM,2-propyl nitrate,CC(C)O[N+](=O)[O-],teacher_abraham,fragment_parent_key,GAPFWGOSHOCNBM,1622,CC(C)O[N+](=O)[O-],GAPFWGOSHOCNBM
GAPFWGOSHOCNBM,2-propyl nitrate,CC(C)O[N+](=O)[O-],teacher_abraham,uncharged_parent_key,GAPFWGOSHOCNBM,1622,CC(C)O[N+](=O)[O-],GAPFWGOSHOCNBM
GAPFWGOSHOCNBM,2-propyl nitrate,CC(C)O[N+](=O)[O-],teacher_abraham,canonical_tautomer_key,GAPFWGOSHOCNBM,1622,CC(C)O[N+](=O)[O-],GAPFWGOSHOCNBM
GGDYAKVUZMZKRV,2-fluoroethanol,OCCF,teacher_abraham,full_inchi_key,GGDYAKVUZMZKRV-UHFFFAOYSA-N,1695,OCCF,GGDYAKVUZMZKRV
GGDYAKVUZMZKRV,2-fluoroethanol,OCCF,teacher_abraham,connectivity_key,GGDYAKVUZMZKRV,1695,OCCF,GGDYAKVUZMZKRV
GGDYAKVUZMZKRV,2-fluoroethanol,OCCF,teacher_abraham,fragment_parent_key,GGDYAKVUZMZKRV,1695,OCCF,GGDYAKVUZMZKRV
GGDYAKVUZMZKRV,2-fluoroethanol,OCCF,teacher_abraham,uncharged_parent_key,GGDYAKVUZMZKRV,1695,OCCF,GGDYAKVUZMZKRV
GGDYAKVUZMZKRV,2-fluoroethanol,OCCF,teacher_abraham,canonical_tautomer_key,GGDYAKVUZMZKRV,1695,OCCF,GGDYAKVUZMZKRV
GUCFBWGWRCILHN,"1,2,3-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)c(Cl)c1,teacher_abraham,full_inchi_key,GUCFBWGWRCILHN-UHFFFAOYSA-N,1882,COc1cc(Cl)c(Cl)c(Cl)c1,GUCFBWGWRCILHN
GUCFBWGWRCILHN,"1,2,3-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)c(Cl)c1,teacher_abraham,connectivity_key,GUCFBWGWRCILHN,1882,COc1cc(Cl)c(Cl)c(Cl)c1,GUCFBWGWRCILHN
GUCFBWGWRCILHN,"1,2,3-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)c(Cl)c1,teacher_abraham,fragment_parent_key,GUCFBWGWRCILHN,1882,COc1cc(Cl)c(Cl)c(Cl)c1,GUCFBWGWRCILHN
GUCFBWGWRCILHN,"1,2,3-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)c(Cl)c1,teacher_abraham,uncharged_parent_key,GUCFBWGWRCILHN,1882,COc1cc(Cl)c(Cl)c(Cl)c1,GUCFBWGWRCILHN
GUCFBWGWRCILHN,"1,2,3-trichloro-5-methoxybenzene",COc1cc(Cl)c(Cl)c(Cl)c1,teacher_abraham,canonical_tautomer_key,GUCFBWGWRCILHN,1882,COc1cc(Cl)c(Cl)c(Cl)c1,GUCFBWGWRCILHN
GVYLCNUFSHDAAW,mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,teacher_abraham,full_inchi_key,GVYLCNUFSHDAAW-UHFFFAOYSA-N,1911,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW
GVYLCNUFSHDAAW,mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,teacher_abraham,connectivity_key,GVYLCNUFSHDAAW,1911,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW
GVYLCNUFSHDAAW,mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,teacher_abraham,fragment_parent_key,GVYLCNUFSHDAAW,1911,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW
GVYLCNUFSHDAAW,mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,teacher_abraham,uncharged_parent_key,GVYLCNUFSHDAAW,1911,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW
GVYLCNUFSHDAAW,mirex,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,teacher_abraham,canonical_tautomer_key,GVYLCNUFSHDAAW,1911,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,GVYLCNUFSHDAAW
GWQOOADXMVQEFT,"2,5-dimethylthiophene",Cc1ccc(C)s1,teacher_abraham,full_inchi_key,GWQOOADXMVQEFT-UHFFFAOYSA-N,1919,Cc1ccc(C)s1,GWQOOADXMVQEFT
GWQOOADXMVQEFT,"2,5-dimethylthiophene",Cc1ccc(C)s1,teacher_abraham,connectivity_key,GWQOOADXMVQEFT,1919,Cc1ccc(C)s1,GWQOOADXMVQEFT
GWQOOADXMVQEFT,"2,5-dimethylthiophene",Cc1ccc(C)s1,teacher_abraham,fragment_parent_key,GWQOOADXMVQEFT,1919,Cc1ccc(C)s1,GWQOOADXMVQEFT
GWQOOADXMVQEFT,"2,5-dimethylthiophene",Cc1ccc(C)s1,teacher_abraham,uncharged_parent_key,GWQOOADXMVQEFT,1919,Cc1ccc(C)s1,GWQOOADXMVQEFT
GWQOOADXMVQEFT,"2,5-dimethylthiophene",Cc1ccc(C)s1,teacher_abraham,canonical_tautomer_key,GWQOOADXMVQEFT,1919,Cc1ccc(C)s1,GWQOOADXMVQEFT
HCRBXQFHJMCTLF,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,teacher_abraham,full_inchi_key,HCRBXQFHJMCTLF-UHFFFAOYSA-N,2008,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF
HCRBXQFHJMCTLF,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,teacher_abraham,connectivity_key,HCRBXQFHJMCTLF,2008,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF
HCRBXQFHJMCTLF,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,teacher_abraham,fragment_parent_key,HCRBXQFHJMCTLF,2008,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF
HCRBXQFHJMCTLF,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,teacher_abraham,uncharged_parent_key,HCRBXQFHJMCTLF,2008,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF
HCRBXQFHJMCTLF,ethyl 2-methylbutanoate,CCOC(=O)C(C)CC,teacher_abraham,canonical_tautomer_key,HCRBXQFHJMCTLF,2008,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF
HFEASCCDHUVYKU,"1,2-dichloro-3-methoxybenzene",COc1cccc(Cl)c1Cl,teacher_abraham,full_inchi_key,HFEASCCDHUVYKU-UHFFFAOYSA-N,2048,COc1cccc(Cl)c1Cl,HFEASCCDHUVYKU
HFEASCCDHUVYKU,"1,2-dichloro-3-methoxybenzene",COc1cccc(Cl)c1Cl,teacher_abraham,connectivity_key,HFEASCCDHUVYKU,2048,COc1cccc(Cl)c1Cl,HFEASCCDHUVYKU
HFEASCCDHUVYKU,"1,2-dichloro-3-methoxybenzene",COc1cccc(Cl)c1Cl,teacher_abraham,fragment_parent_key,HFEASCCDHUVYKU,2048,COc1cccc(Cl)c1Cl,HFEASCCDHUVYKU
HFEASCCDHUVYKU,"1,2-dichloro-3-methoxybenzene",COc1cccc(Cl)c1Cl,teacher_abraham,uncharged_parent_key,HFEASCCDHUVYKU,2048,COc1cccc(Cl)c1Cl,HFEASCCDHUVYKU
HFEASCCDHUVYKU,"1,2-dichloro-3-methoxybenzene",COc1cccc(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,HFEASCCDHUVYKU,2048,COc1cccc(Cl)c1Cl,HFEASCCDHUVYKU
HFVMLYAGWXSTQI,5$\alpha$-androst-16-en-4-one,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,teacher_abraham,full_inchi_key,HFVMLYAGWXSTQI-QYXZOKGRSA-N,2056,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,HFVMLYAGWXSTQI
HFVMLYAGWXSTQI,5$\alpha$-androst-16-en-4-one,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,teacher_abraham,connectivity_key,HFVMLYAGWXSTQI,2056,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,HFVMLYAGWXSTQI
HFVMLYAGWXSTQI,5$\alpha$-androst-16-en-4-one,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,teacher_abraham,fragment_parent_key,HFVMLYAGWXSTQI,2056,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,HFVMLYAGWXSTQI
HFVMLYAGWXSTQI,5$\alpha$-androst-16-en-4-one,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,teacher_abraham,uncharged_parent_key,HFVMLYAGWXSTQI,2056,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,HFVMLYAGWXSTQI
HFVMLYAGWXSTQI,5$\alpha$-androst-16-en-4-one,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,teacher_abraham,canonical_tautomer_key,HFVMLYAGWXSTQI,2056,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,HFVMLYAGWXSTQI
HGSDQSUMXKHGTH,"1,2,4,6,8-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,teacher_abraham,full_inchi_key,HGSDQSUMXKHGTH-UHFFFAOYSA-N,2065,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,HGSDQSUMXKHGTH
HGSDQSUMXKHGTH,"1,2,4,6,8-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,teacher_abraham,connectivity_key,HGSDQSUMXKHGTH,2065,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,HGSDQSUMXKHGTH
HGSDQSUMXKHGTH,"1,2,4,6,8-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,teacher_abraham,fragment_parent_key,HGSDQSUMXKHGTH,2065,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,HGSDQSUMXKHGTH
HGSDQSUMXKHGTH,"1,2,4,6,8-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,teacher_abraham,uncharged_parent_key,HGSDQSUMXKHGTH,2065,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,HGSDQSUMXKHGTH
HGSDQSUMXKHGTH,"1,2,4,6,8-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,teacher_abraham,canonical_tautomer_key,HGSDQSUMXKHGTH,2065,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1,HGSDQSUMXKHGTH
HSNWZBCBUUSSQD,1-pentyl nitrate,CCCCCO[N+](=O)[O-],teacher_abraham,full_inchi_key,HSNWZBCBUUSSQD-UHFFFAOYSA-N,2218,CCCCCO[N+](=O)[O-],HSNWZBCBUUSSQD
HSNWZBCBUUSSQD,1-pentyl nitrate,CCCCCO[N+](=O)[O-],teacher_abraham,connectivity_key,HSNWZBCBUUSSQD,2218,CCCCCO[N+](=O)[O-],HSNWZBCBUUSSQD
HSNWZBCBUUSSQD,1-pentyl nitrate,CCCCCO[N+](=O)[O-],teacher_abraham,fragment_parent_key,HSNWZBCBUUSSQD,2218,CCCCCO[N+](=O)[O-],HSNWZBCBUUSSQD
HSNWZBCBUUSSQD,1-pentyl nitrate,CCCCCO[N+](=O)[O-],teacher_abraham,uncharged_parent_key,HSNWZBCBUUSSQD,2218,CCCCCO[N+](=O)[O-],HSNWZBCBUUSSQD
HSNWZBCBUUSSQD,1-pentyl nitrate,CCCCCO[N+](=O)[O-],teacher_abraham,canonical_tautomer_key,HSNWZBCBUUSSQD,2218,CCCCCO[N+](=O)[O-],HSNWZBCBUUSSQD
HTDQSWDEWGSAMN,1-bromo-2-methoxybenzene,COc1ccccc1Br,teacher_abraham,full_inchi_key,HTDQSWDEWGSAMN-UHFFFAOYSA-N,2227,COc1ccccc1Br,HTDQSWDEWGSAMN
HTDQSWDEWGSAMN,1-bromo-2-methoxybenzene,COc1ccccc1Br,teacher_abraham,connectivity_key,HTDQSWDEWGSAMN,2227,COc1ccccc1Br,HTDQSWDEWGSAMN
HTDQSWDEWGSAMN,1-bromo-2-methoxybenzene,COc1ccccc1Br,teacher_abraham,fragment_parent_key,HTDQSWDEWGSAMN,2227,COc1ccccc1Br,HTDQSWDEWGSAMN
HTDQSWDEWGSAMN,1-bromo-2-methoxybenzene,COc1ccccc1Br,teacher_abraham,uncharged_parent_key,HTDQSWDEWGSAMN,2227,COc1ccccc1Br,HTDQSWDEWGSAMN
HTDQSWDEWGSAMN,1-bromo-2-methoxybenzene,COc1ccccc1Br,teacher_abraham,canonical_tautomer_key,HTDQSWDEWGSAMN,2227,COc1ccccc1Br,HTDQSWDEWGSAMN
HVYRFNJXZVEGFK,"1,2,3,5,8-pentachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,teacher_abraham,full_inchi_key,HVYRFNJXZVEGFK-UHFFFAOYSA-N,2266,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,HVYRFNJXZVEGFK
HVYRFNJXZVEGFK,"1,2,3,5,8-pentachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,teacher_abraham,connectivity_key,HVYRFNJXZVEGFK,2266,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,HVYRFNJXZVEGFK
HVYRFNJXZVEGFK,"1,2,3,5,8-pentachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,teacher_abraham,fragment_parent_key,HVYRFNJXZVEGFK,2266,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,HVYRFNJXZVEGFK
HVYRFNJXZVEGFK,"1,2,3,5,8-pentachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,teacher_abraham,uncharged_parent_key,HVYRFNJXZVEGFK,2266,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,HVYRFNJXZVEGFK
HVYRFNJXZVEGFK,"1,2,3,5,8-pentachloronaphthalene",Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,HVYRFNJXZVEGFK,2266,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,HVYRFNJXZVEGFK
IDJOCJAIQSKSOP,"2,2-dichloroethanol",OCC(Cl)Cl,teacher_abraham,full_inchi_key,IDJOCJAIQSKSOP-UHFFFAOYSA-N,2357,OCC(Cl)Cl,IDJOCJAIQSKSOP
IDJOCJAIQSKSOP,"2,2-dichloroethanol",OCC(Cl)Cl,teacher_abraham,connectivity_key,IDJOCJAIQSKSOP,2357,OCC(Cl)Cl,IDJOCJAIQSKSOP
IDJOCJAIQSKSOP,"2,2-dichloroethanol",OCC(Cl)Cl,teacher_abraham,fragment_parent_key,IDJOCJAIQSKSOP,2357,OCC(Cl)Cl,IDJOCJAIQSKSOP
IDJOCJAIQSKSOP,"2,2-dichloroethanol",OCC(Cl)Cl,teacher_abraham,uncharged_parent_key,IDJOCJAIQSKSOP,2357,OCC(Cl)Cl,IDJOCJAIQSKSOP
IDJOCJAIQSKSOP,"2,2-dichloroethanol",OCC(Cl)Cl,teacher_abraham,canonical_tautomer_key,IDJOCJAIQSKSOP,2357,OCC(Cl)Cl,IDJOCJAIQSKSOP
ILHIHKRJJMKBEE,ethyl hydroperoxide,CCOO,teacher_abraham,full_inchi_key,ILHIHKRJJMKBEE-UHFFFAOYSA-N,2455,CCOO,ILHIHKRJJMKBEE
ILHIHKRJJMKBEE,ethyl hydroperoxide,CCOO,teacher_abraham,connectivity_key,ILHIHKRJJMKBEE,2455,CCOO,ILHIHKRJJMKBEE
ILHIHKRJJMKBEE,ethyl hydroperoxide,CCOO,teacher_abraham,fragment_parent_key,ILHIHKRJJMKBEE,2455,CCOO,ILHIHKRJJMKBEE
ILHIHKRJJMKBEE,ethyl hydroperoxide,CCOO,teacher_abraham,uncharged_parent_key,ILHIHKRJJMKBEE,2455,CCOO,ILHIHKRJJMKBEE
ILHIHKRJJMKBEE,ethyl hydroperoxide,CCOO,teacher_abraham,canonical_tautomer_key,ILHIHKRJJMKBEE,2455,CCOO,ILHIHKRJJMKBEE
ITXDBGLYYSJNPK,"1,2,3,5-tetrachloro-4-methoxybenzene",COc1c(Cl)cc(Cl)c(Cl)c1Cl,teacher_abraham,full_inchi_key,ITXDBGLYYSJNPK-UHFFFAOYSA-N,2568,COc1c(Cl)cc(Cl)c(Cl)c1Cl,ITXDBGLYYSJNPK
ITXDBGLYYSJNPK,"1,2,3,5-tetrachloro-4-methoxybenzene",COc1c(Cl)cc(Cl)c(Cl)c1Cl,teacher_abraham,connectivity_key,ITXDBGLYYSJNPK,2568,COc1c(Cl)cc(Cl)c(Cl)c1Cl,ITXDBGLYYSJNPK
ITXDBGLYYSJNPK,"1,2,3,5-tetrachloro-4-methoxybenzene",COc1c(Cl)cc(Cl)c(Cl)c1Cl,teacher_abraham,fragment_parent_key,ITXDBGLYYSJNPK,2568,COc1c(Cl)cc(Cl)c(Cl)c1Cl,ITXDBGLYYSJNPK
ITXDBGLYYSJNPK,"1,2,3,5-tetrachloro-4-methoxybenzene",COc1c(Cl)cc(Cl)c(Cl)c1Cl,teacher_abraham,uncharged_parent_key,ITXDBGLYYSJNPK,2568,COc1c(Cl)cc(Cl)c(Cl)c1Cl,ITXDBGLYYSJNPK
ITXDBGLYYSJNPK,"1,2,3,5-tetrachloro-4-methoxybenzene",COc1c(Cl)cc(Cl)c(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,ITXDBGLYYSJNPK,2568,COc1c(Cl)cc(Cl)c(Cl)c1Cl,ITXDBGLYYSJNPK
JCMNMOBHVPONLD,"1H,1H,2H,2H-perfluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,full_inchi_key,JCMNMOBHVPONLD-UHFFFAOYSA-N,2669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD
JCMNMOBHVPONLD,"1H,1H,2H,2H-perfluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,connectivity_key,JCMNMOBHVPONLD,2669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD
JCMNMOBHVPONLD,"1H,1H,2H,2H-perfluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,fragment_parent_key,JCMNMOBHVPONLD,2669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD
JCMNMOBHVPONLD,"1H,1H,2H,2H-perfluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,uncharged_parent_key,JCMNMOBHVPONLD,2669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD
JCMNMOBHVPONLD,"1H,1H,2H,2H-perfluorohexan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,canonical_tautomer_key,JCMNMOBHVPONLD,2669,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JCMNMOBHVPONLD
JJUBFBTUBACDHW,"1H,1H,2H,2H-perfluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,full_inchi_key,JJUBFBTUBACDHW-UHFFFAOYSA-N,2753,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
JJUBFBTUBACDHW,"1H,1H,2H,2H-perfluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,connectivity_key,JJUBFBTUBACDHW,2753,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
JJUBFBTUBACDHW,"1H,1H,2H,2H-perfluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,fragment_parent_key,JJUBFBTUBACDHW,2753,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
JJUBFBTUBACDHW,"1H,1H,2H,2H-perfluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,uncharged_parent_key,JJUBFBTUBACDHW,2753,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
JJUBFBTUBACDHW,"1H,1H,2H,2H-perfluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,teacher_abraham,canonical_tautomer_key,JJUBFBTUBACDHW,2753,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
JPQLLIUTUFJWMH,"1,2,3,5,7,8-hexachloronaphthalene",Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,full_inchi_key,JPQLLIUTUFJWMH-UHFFFAOYSA-N,2830,Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,JPQLLIUTUFJWMH
JPQLLIUTUFJWMH,"1,2,3,5,7,8-hexachloronaphthalene",Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,connectivity_key,JPQLLIUTUFJWMH,2830,Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,JPQLLIUTUFJWMH
JPQLLIUTUFJWMH,"1,2,3,5,7,8-hexachloronaphthalene",Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,fragment_parent_key,JPQLLIUTUFJWMH,2830,Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,JPQLLIUTUFJWMH
JPQLLIUTUFJWMH,"1,2,3,5,7,8-hexachloronaphthalene",Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,uncharged_parent_key,JPQLLIUTUFJWMH,2830,Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,JPQLLIUTUFJWMH
JPQLLIUTUFJWMH,"1,2,3,5,7,8-hexachloronaphthalene",Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,teacher_abraham,canonical_tautomer_key,JPQLLIUTUFJWMH,2830,Clc1cc2c(Cl)cc(Cl)c(Cl)c2c(Cl)c1Cl,JPQLLIUTUFJWMH
JZBCTZLGKSYRSF,"2-ethyl-3,5-dimethylpyrazine",CCc1ncc(C)nc1C,teacher_abraham,full_inchi_key,JZBCTZLGKSYRSF-UHFFFAOYSA-N,2953,CCc1ncc(C)nc1C,JZBCTZLGKSYRSF
JZBCTZLGKSYRSF,"2-ethyl-3,5-dimethylpyrazine",CCc1ncc(C)nc1C,teacher_abraham,connectivity_key,JZBCTZLGKSYRSF,2953,CCc1ncc(C)nc1C,JZBCTZLGKSYRSF
JZBCTZLGKSYRSF,"2-ethyl-3,5-dimethylpyrazine",CCc1ncc(C)nc1C,teacher_abraham,fragment_parent_key,JZBCTZLGKSYRSF,2953,CCc1ncc(C)nc1C,JZBCTZLGKSYRSF
JZBCTZLGKSYRSF,"2-ethyl-3,5-dimethylpyrazine",CCc1ncc(C)nc1C,teacher_abraham,uncharged_parent_key,JZBCTZLGKSYRSF,2953,CCc1ncc(C)nc1C,JZBCTZLGKSYRSF
JZBCTZLGKSYRSF,"2-ethyl-3,5-dimethylpyrazine",CCc1ncc(C)nc1C,teacher_abraham,canonical_tautomer_key,JZBCTZLGKSYRSF,2953,CCc1ncc(C)nc1C,JZBCTZLGKSYRSF
KPOZENRUJCHWOA,"1,2,4,5,6-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,teacher_abraham,full_inchi_key,KPOZENRUJCHWOA-UHFFFAOYSA-N,3154,Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,KPOZENRUJCHWOA
KPOZENRUJCHWOA,"1,2,4,5,6-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,teacher_abraham,connectivity_key,KPOZENRUJCHWOA,3154,Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,KPOZENRUJCHWOA
KPOZENRUJCHWOA,"1,2,4,5,6-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,teacher_abraham,fragment_parent_key,KPOZENRUJCHWOA,3154,Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,KPOZENRUJCHWOA
KPOZENRUJCHWOA,"1,2,4,5,6-pentachloronaphthalene",Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,teacher_abraham,uncharged_parent_key,KPOZENRUJCHWOA,3154,Clc1cc(Cl)c2c(Cl)c(Cl)ccc2c1Cl,KPOZENRUJCHWOA
